City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Mozarlandia,BR,2020-02-21 19:01:00,-14.74,-50.57,84.67,70,100,10.87
296,Sattahip,TH,2020-02-21 19:01:00,12.67,100.9,88.0,50,20,5.82
297,Gladstone,AU,2020-02-21 19:01:00,-23.85,151.25,77.0,88,75,5.82
298,Yakeshi,CN,2020-02-21 19:01:01,49.28,120.73,4.84,97,100,1.21
299,Shimoni,KE,2020-02-21 19:01:01,-4.65,39.38,82.42,81,66,10.87
300,Simoes,BR,2020-02-21 19:01:01,-7.6,-40.82,78.42,76,100,4.09
301,Salinopolis,BR,2020-02-21 19:01:02,-0.61,-47.36,79.39,82,99,5.75
302,Shalinskoye,RU,2020-02-21 19:01:02,55.72,93.76,24.73,92,100,8.21
303,Geraldton,AU,2020-02-21 19:01:02,-28.77,114.6,69.8,94,90,13.87
304,San Jeronimo,PE,2020-02-21 19:01:02,-11.95,-75.28,58.8,43,100,6.58
305,Glace Bay,CA,2020-02-21 19:01:03,46.2,-59.96,21.99,44,20,10.29
306,Fairbanks,US,2020-02-21 18:59:29,64.84,-147.72,10.4,92,90,4.7
307,Clyde River,CA,2020-02-21 19:01:03,70.47,-68.59,-20.2,75,40,5.82
308,Neiafu,TO,2020-02-21 19:01:03,-18.65,-173.98,68.0,100,20,18.61
309,Broome,US,2020-02-21 19:01:04,42.25,-75.83,30.0,38,1,8.05
310,San Lorenzo,PY,2020-02-21 19:01:04,-25.33,-57.53,84.2,32,38,23.04
311,Ahipara,NZ,2020-02-21 19:01:04,-35.17,173.17,70.0,100,44,13.87
312,Sinnamary,GF,2020-02-21 19:01:04,5.38,-52.95,79.57,76,51,9.53
313,Bongor,TD,2020-02-21 19:01:04,10.28,15.37,89.15,15,50,7.05
314,Namibe,AO,2020-02-21 19:01:05,-15.2,12.15,75.0,82,71,18.01
315,Yumen,CN,2020-02-21 19:01:05,40.28,97.2,23.34,51,10,2.46
316,Safranbolu,TR,2020-02-21 19:01:05,41.25,32.69,33.3,98,100,3.91
317,Rovaniemi,FI,2020-02-21 18:56:26,66.5,25.72,32.0,97,90,18.34
318,Coquimbo,CL,2020-02-21 19:01:05,-29.95,-71.34,68.0,68,20,14.99
319,Bambanglipuro,ID,2020-02-21 19:01:06,-7.95,110.28,74.93,94,99,2.71
320,Traverse City,US,2020-02-21 18:57:36,44.76,-85.62,35.6,43,1,12.75
321,Havoysund,NO,2020-02-21 19:01:06,71.0,24.66,33.8,59,23,14.99
322,Ipswich,GB,2020-02-21 19:01:07,52.06,1.16,50.0,76,20,19.46
323,Ambon,ID,2020-02-21 19:01:07,-3.7,128.18,81.97,79,100,14.58
324,Nago,JP,2020-02-21 19:01:07,26.59,127.98,66.2,82,20,3.36
325,Devils Lake,US,2020-02-21 19:01:08,48.11,-98.87,30.2,74,1,12.75
326,Nicoya,CR,2020-02-21 19:00:02,10.15,-85.45,91.4,41,20,23.04
327,Alyangula,AU,2020-02-21 19:01:09,-13.85,136.42,78.8,100,90,0.96
328,Kuusamo,FI,2020-02-21 19:01:09,65.97,29.18,32.0,96,90,14.99
329,Bilsi,IN,2020-02-21 19:01:09,28.13,78.92,59.97,74,15,8.16
330,Tautira,PF,2020-02-21 19:01:10,-17.73,-149.15,84.2,70,20,2.24
331,Jieshi,CN,2020-02-21 19:01:10,22.81,115.83,61.14,71,0,3.09
332,Wajir,KE,2020-02-21 18:59:19,1.75,40.06,91.4,46,5,8.34
333,Xinyang,CN,2020-02-21 19:01:11,32.12,114.07,48.7,66,5,1.81
334,Mnogovershinnyy,RU,2020-02-21 19:01:11,53.94,139.92,0.48,89,0,6.53
335,Los Llanos De Aridane,ES,2020-02-21 19:01:11,28.66,-17.92,66.2,59,40,6.93
336,Namie,JP,2020-02-21 19:01:12,37.48,141.0,42.01,93,100,1.95
337,Georgiyevskoye,RU,2020-02-21 19:01:12,58.73,45.02,31.86,98,98,4.68
338,Petropavlovsk-Kamchatskiy,RU,2020-02-21 19:01:12,53.05,158.65,1.4,59,98,6.71
339,Gordeyevka,RU,2020-02-21 19:01:13,52.96,31.97,36.48,89,92,7.54
340,Kidal,ML,2020-02-21 19:01:13,18.44,1.41,80.87,9,64,9.01
341,Garoua Boulai,CM,2020-02-21 19:01:13,5.88,14.55,85.84,24,89,5.19
342,Ulaangom,MN,2020-02-21 19:01:05,49.98,92.07,-4.86,94,100,1.99
343,Lima,PE,2020-02-21 18:57:50,-12.04,-77.03,84.2,62,93,11.41
344,Samus,RU,2020-02-21 19:01:14,56.75,84.7,24.01,92,75,6.71
345,San Francisco,US,2020-02-21 18:56:43,37.77,-122.42,64.99,36,65,10.29
346,Borogontsy,RU,2020-02-21 19:01:14,62.67,131.17,-8.45,97,100,6.15
347,Mokhsogollokh,RU,2020-02-21 19:01:14,61.47,128.92,2.19,97,100,1.63
348,Johi,PK,2020-02-21 19:01:15,26.69,67.61,71.33,28,61,4.12
349,Victoria,HK,2020-02-21 19:00:29,22.29,114.16,66.0,72,0,3.36
350,Almaznyy,RU,2020-02-21 19:01:15,48.04,40.05,33.8,98,75,13.42
351,Bandon,IE,2020-02-21 19:01:15,51.75,-8.74,48.99,93,75,26.4
352,North Platte,US,2020-02-21 19:00:34,41.12,-100.77,44.01,48,1,9.17
353,Scarborough,GB,2020-02-21 19:01:16,54.28,-0.4,51.01,76,88,24.16
354,Kahului,US,2020-02-21 19:01:16,20.89,-156.47,73.4,64,20,12.75
355,Barranca,PE,2020-02-21 19:01:16,-10.75,-77.77,73.15,87,94,7.76
356,Tazovskiy,RU,2020-02-21 19:01:17,67.47,78.7,10.87,93,98,15.64
357,Poya,NC,2020-02-21 19:01:17,-21.35,165.15,78.31,77,2,7.65
358,Colina,BR,2020-02-21 19:01:17,-20.71,-48.54,80.28,85,100,4.61
359,Dariba,IN,2020-02-21 19:01:17,24.95,74.13,60.31,33,1,7.56
360,Ulladulla,AU,2020-02-21 19:01:17,-35.35,150.47,61.0,87,90,7.47
361,Narsaq,GL,2020-02-21 19:01:18,60.92,-46.05,26.6,79,75,8.05
362,Walvis Bay,NA,2020-02-21 19:01:18,-22.96,14.51,69.8,73,20,8.05
363,Baykit,RU,2020-02-21 19:01:18,61.67,96.37,10.99,96,93,1.57
364,Lagos De Moreno,MX,2020-02-21 18:58:38,21.35,-101.92,73.4,38,75,19.46
365,Coria,ES,2020-02-21 19:01:19,39.99,-6.54,57.99,51,6,1.01
366,Ninghai,CN,2020-02-21 19:01:19,29.29,121.42,55.0,76,90,4.47
367,Eureka,US,2020-02-21 18:58:49,40.8,-124.16,54.0,76,1,1.14
368,Makat,KZ,2020-02-21 19:01:19,47.65,53.35,29.55,80,42,9.44
369,Krasnoselkup,RU,2020-02-21 19:01:20,65.7,82.47,23.43,96,98,10.18
370,Belmonte,BR,2020-02-21 19:01:20,-15.86,-38.88,86.0,79,40,3.36
371,Tommot,RU,2020-02-21 19:01:20,58.96,126.29,7.97,97,100,2.44
372,Cadillac,US,2020-02-21 19:01:20,44.25,-85.4,35.6,80,1,17.22
373,Glenwood Springs,US,2020-02-21 18:58:41,39.55,-107.32,32.0,66,1,11.41
374,Taos,US,2020-02-21 19:00:06,36.41,-105.57,39.2,48,1,8.05
375,San Patricio,MX,2020-02-21 19:01:21,19.22,-104.7,82.4,74,75,11.41
376,Edgewater,US,2020-02-21 19:01:21,28.99,-80.9,59.0,87,90,21.92
377,Culiacan,MX,2020-02-21 18:59:11,24.8,-107.39,87.01,54,5,3.49
378,Sitka,US,2020-02-21 19:01:22,57.05,-135.33,37.4,73,90,12.75
379,Tilichiki,RU,2020-02-21 19:01:22,60.47,166.1,-15.05,73,18,5.39
380,Bakchar,RU,2020-02-21 19:01:22,57.02,82.07,20.14,95,88,5.64
381,Cananea,MX,2020-02-21 19:01:22,30.95,-110.3,55.0,57,94,6.67
382,Port Moresby,PG,2020-02-21 18:58:09,-9.44,147.18,77.0,94,40,9.17
383,Matay,EG,2020-02-21 19:01:23,28.42,30.78,56.1,52,0,9.01
384,Taoudenni,ML,2020-02-21 19:01:23,22.68,-3.98,85.91,8,0,6.2
385,Mayo,US,2020-02-21 19:01:23,38.89,-76.51,37.0,31,1,10.29
386,Gat,IL,2020-02-21 19:01:23,31.61,34.76,60.8,67,40,5.82
387,Jinchang,CN,2020-02-21 19:01:24,38.5,102.17,26.17,33,17,4.32
388,Uzhur,RU,2020-02-21 19:01:24,55.3,89.83,21.27,84,100,3.96
389,Great Yarmouth,GB,2020-02-21 19:01:24,52.61,1.73,50.0,71,75,23.04
390,Sur,OM,2020-02-21 19:01:24,22.57,59.53,71.08,78,75,11.45
391,Joensuu,FI,2020-02-21 19:00:12,62.58,29.75,35.01,96,90,16.11
392,Payo,ID,2020-02-21 19:01:25,-3.75,103.64,67.6,95,99,2.26
393,Abalak,RU,2020-02-21 19:01:25,58.13,68.59,30.06,96,100,5.37
394,Umea,SE,2020-02-21 19:01:25,63.83,20.26,35.6,93,42,16.11
395,Oktyabrskoye,RU,2020-02-21 19:01:25,43.06,44.74,35.6,100,90,4.47
396,General Roca,AR,2020-02-21 19:01:26,-39.03,-67.58,75.2,23,0,10.29
397,Pa Sang,TH,2020-02-21 19:01:26,18.53,98.94,73.0,64,1,1.12
398,Paoua,CF,2020-02-21 19:01:26,7.24,16.44,83.97,25,19,3.8
399,Eyl,SO,2020-02-21 19:01:26,7.98,49.82,77.52,82,4,16.82
400,Mesesenii De Jos,RO,2020-02-21 19:01:27,47.15,22.98,36.0,98,98,5.82
401,Port Hardy,CA,2020-02-21 19:01:27,50.7,-127.42,42.8,75,90,9.17
402,Buchanan,LR,2020-02-21 19:01:27,5.88,-10.05,83.7,73,69,7.94
403,San Carlos De Bariloche,AR,2020-02-21 19:01:27,-41.15,-71.31,69.8,21,0,11.41
404,Zhigansk,RU,2020-02-21 19:01:28,66.77,123.37,-6.38,96,100,15.99
405,Red Bank,US,2020-02-21 18:58:44,40.35,-74.06,36.0,24,1,4.56
406,Sioux Lookout,CA,2020-02-21 19:01:28,50.1,-91.92,30.2,54,20,8.05
407,Mikhaylovka,RU,2020-02-21 19:01:28,50.06,43.24,34.0,84,100,7.99
408,Gornopravdinsk,RU,2020-02-21 19:01:29,60.05,69.9,25.38,94,95,7.02
409,Valleyview,CA,2020-02-21 19:01:29,55.07,-117.29,33.64,68,100,10.4
410,Debre Zeyit,ET,2020-02-21 19:01:29,8.75,38.98,70.02,51,35,7.96
411,Dimona,IL,2020-02-21 19:01:29,31.07,35.03,55.99,77,0,19.75
412,Portland,US,2020-02-21 19:00:30,45.52,-122.68,51.01,56,1,3.36
413,Qasigiannguit,GL,2020-02-21 19:01:30,68.82,-51.19,-2.2,53,20,6.93
414,Hornepayne,CA,2020-02-21 19:01:30,49.21,-84.77,30.83,75,1,20.58
415,Hasaki,JP,2020-02-21 19:01:30,35.73,140.83,50.0,87,75,6.93
416,Mitsamiouli,KM,2020-02-21 19:01:30,-11.38,43.28,80.6,88,20,4.7
417,Lazarev,RU,2020-02-21 19:01:31,52.23,141.51,2.79,87,0,6.98
418,Ishigaki,JP,2020-02-21 19:01:31,24.34,124.16,70.02,76,0,11.72
419,Qurayyat,SA,2020-02-21 19:01:31,31.33,37.34,59.0,33,51,16.11
420,Bac Lieu,VN,2020-02-21 19:01:31,9.29,105.72,77.13,60,60,13.8
421,Lumatil,PH,2020-02-21 19:01:32,5.87,124.89,70.45,78,31,5.5
422,Dwarka,IN,2020-02-21 19:01:32,22.24,68.97,76.48,52,51,13.69
423,Kondopoga,RU,2020-02-21 19:01:32,62.21,34.26,35.6,69,100,13.42
424,Talcahuano,CL,2020-02-21 19:01:32,-36.72,-73.12,64.4,68,20,14.99
425,Babayurt,RU,2020-02-21 19:01:32,43.6,46.78,37.89,84,71,5.86
426,Bella Union,UY,2020-02-21 19:01:33,-30.28,-57.6,74.01,33,0,16.35
427,North Bend,US,2020-02-21 19:01:33,43.41,-124.22,50.0,76,1,8.05
428,Carutapera,BR,2020-02-21 19:01:33,-1.2,-46.02,80.71,76,96,4.0
429,Arys,KZ,2020-02-21 19:01:33,42.43,68.8,48.2,61,90,2.24
430,Ankazoabo,MG,2020-02-21 19:01:34,-22.28,44.52,73.33,88,100,1.23
431,Gloria Do Goita,BR,2020-02-21 19:00:24,-8.0,-35.29,86.0,74,75,9.17
432,Knysna,ZA,2020-02-21 19:00:11,-34.04,23.05,66.2,77,0,5.82
433,Zhuhai,CN,2020-02-21 19:01:34,22.28,113.57,66.0,87,12,2.24
434,Antofagasta,CL,2020-02-21 19:01:35,-23.65,-70.4,73.4,69,20,12.75
435,Muzhi,RU,2020-02-21 19:01:35,65.37,64.67,9.48,76,0,7.34
436,Mwaro,BI,2020-02-21 19:01:35,-3.5,29.67,61.9,89,100,4.38
437,Pangody,RU,2020-02-21 19:01:35,65.85,74.49,2.08,96,77,14.41
438,Traralgon,AU,2020-02-21 19:01:35,-38.18,146.53,51.01,90,38,3.49
439,Koroni,GR,2020-02-21 19:01:36,36.8,21.95,55.0,71,46,2.24
440,Makokou,GA,2020-02-21 19:01:36,0.57,12.86,78.19,71,96,2.42
441,Hatta,IN,2020-02-21 19:01:36,24.12,79.6,69.78,31,52,7.85
442,Lensk,RU,2020-02-21 19:01:36,60.73,114.93,19.96,94,100,11.23
443,Nkowakowa,ZA,2020-02-21 19:01:36,-23.89,30.29,71.6,73,77,4.7
444,Marinette,US,2020-02-21 19:01:37,45.1,-87.63,32.0,46,1,16.11
445,Shimoda,JP,2020-02-21 19:01:37,34.67,138.95,46.99,90,100,1.99
446,Kutum,SD,2020-02-21 19:01:37,14.2,24.67,67.28,15,0,6.13
447,Xai-Xai,MZ,2020-02-21 19:01:37,-25.05,33.64,77.23,82,13,5.14
448,Albertville,US,2020-02-21 19:01:38,34.27,-86.21,45.0,51,1,11.41
449,Tarn Taran,IN,2020-02-21 19:01:38,31.45,74.93,60.8,87,20,5.48
450,Qianan,CN,2020-02-21 19:01:38,44.99,124.06,12.79,95,85,6.93
451,Pahrump,US,2020-02-21 18:59:16,36.21,-115.98,62.01,20,1,3.78
452,Muscat,OM,2020-02-21 19:00:20,23.61,58.59,73.4,88,32,2.24
453,Roald,NO,2020-02-21 19:01:39,62.58,6.13,45.0,80,40,43.62
454,Pangnirtung,CA,2020-02-21 19:01:39,66.15,-65.71,-34.6,65,40,1.95
455,Kampene,CD,2020-02-21 19:01:39,-3.6,26.67,75.02,90,96,3.65
456,Vryburg,ZA,2020-02-21 19:01:40,-26.96,24.73,72.55,60,73,7.45
457,Isangel,VU,2020-02-21 19:01:40,-19.55,169.27,71.6,100,20,11.27
458,Hamilton,US,2020-02-21 19:00:29,39.18,-84.53,36.0,27,1,4.65
459,Lukulu,ZM,2020-02-21 19:01:40,-14.37,23.24,70.99,86,82,3.06
460,Biltine,TD,2020-02-21 19:01:41,14.53,20.92,79.63,10,0,10.54
461,La Rioja,ES,2020-02-21 18:57:58,42.25,-2.5,50.0,76,0,1.12
462,Bonthe,SL,2020-02-21 19:01:41,7.53,-12.51,85.64,67,73,12.48
463,Praia Da Vitoria,PT,2020-02-21 19:01:41,38.73,-27.07,60.8,72,20,8.88
464,Tura,IN,2020-02-21 19:01:42,25.52,90.22,70.2,53,100,5.26
465,Diamantino,BR,2020-02-21 19:01:42,-14.41,-56.45,83.88,72,100,3.87
466,Cabinda,AO,2020-02-21 19:01:42,-5.55,12.2,86.0,79,40,6.93
467,Grand Gaube,MU,2020-02-21 19:01:43,-20.01,57.66,79.0,74,40,8.05
468,Port Hedland,AU,2020-02-21 19:01:43,-20.32,118.57,82.4,83,75,5.82
469,Cortez,US,2020-02-21 19:01:43,37.35,-108.59,48.0,33,1,4.7
470,Sinop,TR,2020-02-21 19:01:43,41.77,34.87,46.4,93,90,9.17
471,Puerto Del Rosario,ES,2020-02-21 19:01:44,28.5,-13.86,68.0,68,20,17.22
472,Biak,ID,2020-02-21 19:01:44,-0.91,122.88,81.14,76,74,8.34
473,Ahuimanu,US,2020-02-21 19:01:44,21.44,-157.84,73.4,77,90,6.93
474,Pringsewu,ID,2020-02-21 19:01:44,-5.36,104.97,71.64,97,88,4.34
475,Beyneu,KZ,2020-02-21 19:01:44,45.32,55.2,37.24,88,100,6.22
476,Henties Bay,NA,2020-02-21 19:01:45,-22.12,14.28,66.0,89,62,1.99
477,Puerto Boyaca,CO,2020-02-21 19:01:45,5.98,-74.59,87.03,62,100,3.85
478,Bemidji,US,2020-02-21 19:01:45,47.47,-94.88,34.0,86,1,10.29
479,Namwala,ZM,2020-02-21 19:01:45,-15.75,26.44,70.39,91,100,3.74
480,Liuhe,CN,2020-02-21 19:01:46,42.24,125.72,24.22,97,100,3.29
481,Sao Joao Da Barra,BR,2020-02-21 19:01:06,-21.64,-41.05,95.0,47,40,6.93
482,Codrington,AU,2020-02-21 19:01:46,-38.27,141.97,58.82,70,29,12.75
483,Port Macquarie,AU,2020-02-21 19:01:46,-31.43,152.92,68.0,94,90,5.82
484,Ossora,RU,2020-02-21 19:01:47,59.24,163.07,-10.98,67,2,2.89
485,Dhidhdhoo,MV,2020-02-21 19:01:47,6.88,73.1,82.29,76,0,12.8
486,San Quintin,MX,2020-02-21 19:01:47,30.48,-115.95,67.87,45,100,6.64
487,Kimbe,PG,2020-02-21 19:01:47,-5.55,150.14,74.5,95,90,2.35
488,Louis Trichardt,ZA,2020-02-21 19:01:47,-23.04,29.9,69.89,94,67,5.61
489,Pacific Grove,US,2020-02-21 19:01:48,36.62,-121.92,66.2,51,1,15.21
490,Chiang Klang,TH,2020-02-21 19:01:48,19.29,100.86,69.3,54,98,2.3
491,Dumas,US,2020-02-21 19:01:48,35.87,-101.97,50.0,48,1,26.4
492,Kaabong,UG,2020-02-21 19:01:48,3.48,34.15,77.72,41,47,12.5
493,Tuatapere,NZ,2020-02-21 19:01:49,-46.13,167.68,50.0,92,100,3.0
494,Kulhudhuffushi,MV,2020-02-21 19:00:44,6.62,73.07,82.51,76,48,12.39
495,Nouadhibou,MR,2020-02-21 19:01:49,20.93,-17.03,68.0,72,0,25.28
496,Berlevag,NO,2020-02-21 19:01:49,70.86,29.09,37.11,79,83,28.32
497,Skibotn,NO,2020-02-21 19:01:50,69.39,20.27,37.4,59,40,43.62
498,Klaksvik,FO,2020-02-21 19:01:50,62.23,-6.59,37.4,74,77,16.11
499,Jever,DE,2020-02-21 19:01:50,53.58,7.9,46.0,87,75,17.22
500,Kirovskiy,RU,2020-02-21 19:01:50,45.09,133.51,29.46,96,100,8.01
501,Naze,JP,2020-02-21 19:01:50,28.37,129.48,59.0,82,0,4.7
502,Vostok,RU,2020-02-21 19:01:51,46.49,135.88,14.59,96,100,4.25
503,Honiara,SB,2020-02-21 19:01:51,-9.43,159.95,72.59,88,66,3.47
504,Tarko-Sale,RU,2020-02-21 19:01:51,64.92,77.78,7.0,86,99,15.21
505,Baghdad,IQ,2020-02-21 18:59:28,33.34,44.4,60.8,55,55,4.7
506,Saint-Georges,GD,2020-02-21 19:00:35,12.06,-61.75,82.4,69,40,19.46
507,Touros,BR,2020-02-21 19:01:52,-5.2,-35.46,86.0,70,75,9.17
508,Manokwari,ID,2020-02-21 19:01:52,-0.87,134.08,72.93,79,100,3.94
509,Tashtyp,RU,2020-02-21 19:01:52,52.79,89.9,24.55,79,100,3.89
510,Bosaso,SO,2020-02-21 19:01:52,11.28,49.18,76.91,80,34,7.74
511,Lingyuan,CN,2020-02-21 19:01:52,41.24,119.4,20.7,55,0,7.25
512,Burriana,ES,2020-02-21 19:01:53,39.89,-0.09,55.99,93,0,2.24
513,Qaqortoq,GL,2020-02-21 19:01:53,60.72,-46.03,26.6,79,75,8.05
514,Ayagoz,KZ,2020-02-21 19:01:53,47.97,80.44,19.65,75,98,6.46
515,Xique-Xique,BR,2020-02-21 19:01:53,-10.82,-42.73,90.43,38,96,5.5
516,Bauta,CU,2020-02-21 19:01:54,22.98,-82.55,80.6,74,75,10.29
517,Horki,BY,2020-02-21 19:01:54,54.29,30.98,34.57,89,36,10.98
518,Areka,ET,2020-02-21 19:01:54,7.07,37.7,78.71,37,5,2.95
519,Khani,GE,2020-02-21 19:01:54,41.96,42.96,41.0,80,40,2.24
520,Peniche,PT,2020-02-21 19:01:54,39.36,-9.38,68.0,55,0,4.7
521,Cap Malheureux,MU,2020-02-21 19:01:55,-19.98,57.61,79.0,74,40,8.05
522,Blythe,US,2020-02-21 19:01:55,33.61,-114.6,73.0,16,1,8.01
523,Birjand,IR,2020-02-21 19:01:55,32.87,59.22,44.6,42,0,6.93
524,Khash,IR,2020-02-21 19:01:55,28.22,61.22,57.78,48,0,11.56
525,Trairi,BR,2020-02-21 19:01:55,-3.28,-39.27,78.33,86,100,2.21
526,Devrek,TR,2020-02-21 19:01:56,41.22,31.96,36.52,97,100,4.38
527,Port Keats,AU,2020-02-21 19:01:57,-14.25,129.55,85.77,80,63,12.97
528,Saint-Augustin,CA,2020-02-21 19:01:57,51.23,-58.65,2.59,75,0,20.78
529,Vestmanna,FO,2020-02-21 19:01:57,62.16,-7.17,37.4,74,82,16.11
530,Sabang,ID,2020-02-21 19:01:58,5.89,95.32,83.66,76,0,29.55
531,Olafsvik,IS,2020-02-21 19:01:58,64.89,-23.71,30.74,77,100,35.39
532,Okhotsk,RU,2020-02-21 19:01:58,59.38,143.3,-17.93,75,0,6.11
533,Katsuura,JP,2020-02-21 19:01:58,35.13,140.3,53.01,87,75,3.36
534,Louga,RU,2020-02-21 19:01:58,58.74,29.85,35.06,72,100,12.53
535,Les Cayes,HT,2020-02-21 19:01:59,18.2,-73.75,78.91,74,28,9.66
536,Manoel Urbano,BR,2020-02-21 19:01:59,-8.84,-69.26,83.93,88,92,3.6
537,Liling,CN,2020-02-21 19:01:59,27.67,113.5,46.4,100,94,1.23
538,Constantine,DZ,2020-02-21 18:59:36,36.37,6.61,48.2,81,40,3.36
539,Mandalgarh,IN,2020-02-21 19:01:59,25.2,75.1,60.89,28,26,5.77
540,Royan,FR,2020-02-21 19:00:41,45.63,-1.03,48.2,61,44,2.24
